Position,Streams,Date,Region,Track ID
7,3218162,2017-05-13,global,4aWmUDTfIPGksMNLV2rQP2
8,3166521,2017-05-13,global,3eR23VReFzcdmS7TYCrhCe
11,3051652,2017-05-13,global,0KKkJNfGyhkQ5aFogxQAPU
20,2381151,2017-05-13,global,4iLqG9SeJSnt0cSPICSjxv
45,1438377,2017-05-13,global,3NdDpSvN911VPGivFlV5d0
1,6568271,2017-05-14,global,5CtI0qwDJkDQGwXD1H1cLb
3,4339757,2017-05-14,global,7qiZfU4dY1lWllzX7mPBI3
4,3758912,2017-05-14,global,7KXjTSCq5nL1LoYtL7XAwS
6,2881595,2017-05-14,global,6RUKPb4LETWmmr3iAEQktW
8,2730004,2017-05-14,global,3eR23VReFzcdmS7TYCrhCe
9,2717767,2017-05-14,global,4aWmUDTfIPGksMNLV2rQP2
10,2682279,2017-05-14,global,0KKkJNfGyhkQ5aFogxQAPU
18,2155438,2017-05-14,global,4iLqG9SeJSnt0cSPICSjxv
44,1256398,2017-05-14,global,3NdDpSvN911VPGivFlV5d0
1,7076265,2017-05-15,global,5CtI0qwDJkDQGwXD1H1cLb
3,4544990,2017-05-15,global,7qiZfU4dY1lWllzX7mPBI3
4,4143549,2017-05-15,global,7KXjTSCq5nL1LoYtL7XAwS
6,3144467,2017-05-15,global,6RUKPb4LETWmmr3iAEQktW
8,2974900,2017-05-15,global,3eR23VReFzcdmS7TYCrhCe
12,2810045,2017-05-15,global,0KKkJNfGyhkQ5aFogxQAPU
13,2807536,2017-05-15,global,4aWmUDTfIPGksMNLV2rQP2
17,2469489,2017-05-15,global,4iLqG9SeJSnt0cSPICSjxv
44,1360561,2017-05-15,global,3NdDpSvN911VPGivFlV5d0
1,7332301,2017-05-16,global,5CtI0qwDJkDQGwXD1H1cLb
3,4691642,2017-05-16,global,7qiZfU4dY1lWllzX7mPBI3
4,4272158,2017-05-16,global,7KXjTSCq5nL1LoYtL7XAwS
6,3175398,2017-05-16,global,6RUKPb4LETWmmr3iAEQktW
8,3040021,2017-05-16,global,3eR23VReFzcdmS7TYCrhCe
12,2886225,2017-05-16,global,0KKkJNfGyhkQ5aFogxQAPU
14,2847011,2017-05-16,global,4aWmUDTfIPGksMNLV2rQP2
15,2608239,2017-05-16,global,4iLqG9SeJSnt0cSPICSjxv
44,1387346,2017-05-16,global,3NdDpSvN911VPGivFlV5d0
1,7338225,2017-05-17,global,5CtI0qwDJkDQGwXD1H1cLb
3,4647870,2017-05-17,global,7qiZfU4dY1lWllzX7mPBI3
4,4230133,2017-05-17,global,7KXjTSCq5nL1LoYtL7XAwS
7,3033085,2017-05-17,global,3eR23VReFzcdmS7TYCrhCe
10,3011529,2017-05-17,global,6RUKPb4LETWmmr3iAEQktW
12,2899540,2017-05-17,global,0KKkJNfGyhkQ5aFogxQAPU
13,2868830,2017-05-17,global,4aWmUDTfIPGksMNLV2rQP2
15,2635121,2017-05-17,global,4iLqG9SeJSnt0cSPICSjxv
44,1401327,2017-05-17,global,3NdDpSvN911VPGivFlV5d0
1,7690115,2017-05-18,global,5CtI0qwDJkDQGwXD1H1cLb
3,4585650,2017-05-18,global,7qiZfU4dY1lWllzX7mPBI3
4,4218280,2017-05-18,global,7KXjTSCq5nL1LoYtL7XAwS
9,3078844,2017-05-18,global,3eR23VReFzcdmS7TYCrhCe
12,2983406,2017-05-18,global,4iLqG9SeJSnt0cSPICSjxv
13,2920894,2017-05-18,global,6RUKPb4LETWmmr3iAEQktW
14,2874645,2017-05-18,global,0KKkJNfGyhkQ5aFogxQAPU
16,2811196,2017-05-18,global,4aWmUDTfIPGksMNLV2rQP2
45,1369711,2017-05-18,global,3NdDpSvN911VPGivFlV5d0
1,8049063,2017-05-19,global,5CtI0qwDJkDQGwXD1H1cLb
3,4848262,2017-05-19,global,7qiZfU4dY1lWllzX7mPBI3
4,4384233,2017-05-19,global,7KXjTSCq5nL1LoYtL7XAwS
10,3174427,2017-05-19,global,3eR23VReFzcdmS7TYCrhCe
12,3054381,2017-05-19,global,6RUKPb4LETWmmr3iAEQktW
13,3053910,2017-05-19,global,4aWmUDTfIPGksMNLV2rQP2
14,2950046,2017-05-19,global,0KKkJNfGyhkQ5aFogxQAPU
16,2932582,2017-05-19,global,4iLqG9SeJSnt0cSPICSjxv
51,1380868,2017-05-19,global,3NdDpSvN911VPGivFlV5d0
1,8029921,2017-05-20,global,5CtI0qwDJkDQGwXD1H1cLb
3,4798153,2017-05-20,global,7qiZfU4dY1lWllzX7mPBI3
4,4122455,2017-05-20,global,7KXjTSCq5nL1LoYtL7XAwS
9,3114529,2017-05-20,global,4aWmUDTfIPGksMNLV2rQP2
10,3088202,2017-05-20,global,3eR23VReFzcdmS7TYCrhCe
13,2943450,2017-05-20,global,6RUKPb4LETWmmr3iAEQktW
14,2927140,2017-05-20,global,0KKkJNfGyhkQ5aFogxQAPU
15,2889995,2017-05-20,global,4iLqG9SeJSnt0cSPICSjxv
50,1317315,2017-05-20,global,3NdDpSvN911VPGivFlV5d0
1,6964704,2017-05-21,global,5CtI0qwDJkDQGwXD1H1cLb
3,4053578,2017-05-21,global,7qiZfU4dY1lWllzX7mPBI3
4,3610257,2017-05-21,global,7KXjTSCq5nL1LoYtL7XAwS
9,2709009,2017-05-21,global,3eR23VReFzcdmS7TYCrhCe
10,2689035,2017-05-21,global,4aWmUDTfIPGksMNLV2rQP2
12,2614317,2017-05-21,global,4iLqG9SeJSnt0cSPICSjxv
13,2595437,2017-05-21,global,0KKkJNfGyhkQ5aFogxQAPU
15,2574421,2017-05-21,global,6RUKPb4LETWmmr3iAEQktW
50,1186513,2017-05-21,global,3NdDpSvN911VPGivFlV5d0
1,7306726,2017-05-22,global,5CtI0qwDJkDQGwXD1H1cLb
3,4157012,2017-05-22,global,7qiZfU4dY1lWllzX7mPBI3
4,3881062,2017-05-22,global,7KXjTSCq5nL1LoYtL7XAwS
11,2912392,2017-05-22,global,4iLqG9SeJSnt0cSPICSjxv
12,2901604,2017-05-22,global,3eR23VReFzcdmS7TYCrhCe
13,2765594,2017-05-22,global,6RUKPb4LETWmmr3iAEQktW
14,2728618,2017-05-22,global,0KKkJNfGyhkQ5aFogxQAPU
16,2696873,2017-05-22,global,4aWmUDTfIPGksMNLV2rQP2
50,1260005,2017-05-22,global,3NdDpSvN911VPGivFlV5d0
1,7395783,2017-05-23,global,5CtI0qwDJkDQGwXD1H1cLb
3,4245110,2017-05-23,global,7qiZfU4dY1lWllzX7mPBI3
4,3984676,2017-05-23,global,7KXjTSCq5nL1LoYtL7XAwS
10,2997920,2017-05-23,global,4iLqG9SeJSnt0cSPICSjxv
12,2917917,2017-05-23,global,3eR23VReFzcdmS7TYCrhCe
13,2794364,2017-05-23,global,6RUKPb4LETWmmr3iAEQktW
14,2752746,2017-05-23,global,0KKkJNfGyhkQ5aFogxQAPU
15,2715677,2017-05-23,global,4aWmUDTfIPGksMNLV2rQP2
50,1289676,2017-05-23,global,3NdDpSvN911VPGivFlV5d0
1,7733201,2017-05-24,global,5CtI0qwDJkDQGwXD1H1cLb
3,4348382,2017-05-24,global,7qiZfU4dY1lWllzX7mPBI3
4,4032697,2017-05-24,global,7KXjTSCq5nL1LoYtL7XAwS
8,3107065,2017-05-24,global,4iLqG9SeJSnt0cSPICSjxv
10,3009297,2017-05-24,global,3eR23VReFzcdmS7TYCrhCe
13,2878946,2017-05-24,global,6RUKPb4LETWmmr3iAEQktW
14,2824598,2017-05-24,global,4aWmUDTfIPGksMNLV2rQP2
15,2822873,2017-05-24,global,0KKkJNfGyhkQ5aFogxQAPU
50,1327879,2017-05-24,global,3NdDpSvN911VPGivFlV5d0
1,7950121,2017-05-25,global,5CtI0qwDJkDQGwXD1H1cLb
3,4376501,2017-05-25,global,7qiZfU4dY1lWllzX7mPBI3
4,4022260,2017-05-25,global,7KXjTSCq5nL1LoYtL7XAwS
7,3162212,2017-05-25,global,4iLqG9SeJSnt0cSPICSjxv
10,3037296,2017-05-25,global,3eR23VReFzcdmS7TYCrhCe
13,2892407,2017-05-25,global,6RUKPb4LETWmmr3iAEQktW
14,2868546,2017-05-25,global,4aWmUDTfIPGksMNLV2rQP2
15,2844768,2017-05-25,global,0KKkJNfGyhkQ5aFogxQAPU
50,1336519,2017-05-25,global,3NdDpSvN911VPGivFlV5d0
1,8525474,2017-05-26,global,5CtI0qwDJkDQGwXD1H1cLb
3,4646425,2017-05-26,global,7qiZfU4dY1lWllzX7mPBI3
4,4162070,2017-05-26,global,7KXjTSCq5nL1LoYtL7XAwS
8,3160032,2017-05-26,global,4iLqG9SeJSnt0cSPICSjxv
9,3146543,2017-05-26,global,3eR23VReFzcdmS7TYCrhCe
11,3092719,2017-05-26,global,4aWmUDTfIPGksMNLV2rQP2
12,3053539,2017-05-26,global,6RUKPb4LETWmmr3iAEQktW
14,2987744,2017-05-26,global,0KKkJNfGyhkQ5aFogxQAPU
50,1406614,2017-05-26,global,3NdDpSvN911VPGivFlV5d0
1,11381520,2017-05-27,global,4aWmUDTfIPGksMNLV2rQP2
3,4488094,2017-05-27,global,7qiZfU4dY1lWllzX7mPBI3
4,3856463,2017-05-27,global,7KXjTSCq5nL1LoYtL7XAwS
7,2979487,2017-05-27,global,3eR23VReFzcdmS7TYCrhCe
9,2971557,2017-05-27,global,4iLqG9SeJSnt0cSPICSjxv
10,2869794,2017-05-27,global,0KKkJNfGyhkQ5aFogxQAPU
11,2852266,2017-05-27,global,6RUKPb4LETWmmr3iAEQktW
51,1302035,2017-05-27,global,3NdDpSvN911VPGivFlV5d0
1,9849173,2017-05-28,global,4aWmUDTfIPGksMNLV2rQP2
3,3902008,2017-05-28,global,7qiZfU4dY1lWllzX7mPBI3
4,3402824,2017-05-28,global,7KXjTSCq5nL1LoYtL7XAwS
7,2640638,2017-05-28,global,4iLqG9SeJSnt0cSPICSjxv
9,2620565,2017-05-28,global,3eR23VReFzcdmS7TYCrhCe
10,2573098,2017-05-28,global,0KKkJNfGyhkQ5aFogxQAPU
11,2512677,2017-05-28,global,6RUKPb4LETWmmr3iAEQktW
51,1109125,2017-05-28,global,3NdDpSvN911VPGivFlV5d0
1,6037521,2017-05-29,global,5CtI0qwDJkDQGwXD1H1cLb
3,3987545,2017-05-29,global,7qiZfU4dY1lWllzX7mPBI3
4,3530495,2017-05-29,global,4aWmUDTfIPGksMNLV2rQP2
5,3480660,2017-05-29,global,7KXjTSCq5nL1LoYtL7XAwS
8,2855811,2017-05-29,global,4iLqG9SeJSnt0cSPICSjxv
9,2711389,2017-05-29,global,3eR23VReFzcdmS7TYCrhCe
11,2643567,2017-05-29,global,0KKkJNfGyhkQ5aFogxQAPU
12,2628315,2017-05-29,global,6RUKPb4LETWmmr3iAEQktW
53,1139644,2017-05-29,global,3NdDpSvN911VPGivFlV5d0
1,7332260,2017-06-01,global,5CtI0qwDJkDQGwXD1H1cLb
3,4138714,2017-06-01,global,7qiZfU4dY1lWllzX7mPBI3
4,3684806,2017-06-01,global,7KXjTSCq5nL1LoYtL7XAwS
5,3169966,2017-06-01,global,4iLqG9SeJSnt0cSPICSjxv
8,3024549,2017-06-01,global,4aWmUDTfIPGksMNLV2rQP2
11,2750302,2017-06-01,global,6RUKPb4LETWmmr3iAEQktW
13,2667625,2017-06-01,global,3eR23VReFzcdmS7TYCrhCe
17,2588879,2017-06-01,global,0KKkJNfGyhkQ5aFogxQAPU
55,1178784,2017-06-01,global,3NdDpSvN911VPGivFlV5d0
1,7603132,2017-06-03,global,5CtI0qwDJkDQGwXD1H1cLb
3,4194994,2017-06-03,global,7qiZfU4dY1lWllzX7mPBI3
4,3571330,2017-06-03,global,7KXjTSCq5nL1LoYtL7XAwS
6,3117585,2017-06-03,global,4iLqG9SeJSnt0cSPICSjxv
7,3074420,2017-06-03,global,4aWmUDTfIPGksMNLV2rQP2
12,2634609,2017-06-03,global,6RUKPb4LETWmmr3iAEQktW
15,2519030,2017-06-03,global,0KKkJNfGyhkQ5aFogxQAPU
16,2498338,2017-06-03,global,3eR23VReFzcdmS7TYCrhCe
60,1089994,2017-06-03,global,3NdDpSvN911VPGivFlV5d0
1,6503590,2017-06-04,global,5CtI0qwDJkDQGwXD1H1cLb
3,3649191,2017-06-04,global,7qiZfU4dY1lWllzX7mPBI3
4,3157056,2017-06-04,global,7KXjTSCq5nL1LoYtL7XAwS
5,2768409,2017-06-04,global,4iLqG9SeJSnt0cSPICSjxv
7,2661802,2017-06-04,global,4aWmUDTfIPGksMNLV2rQP2
12,2334476,2017-06-04,global,6RUKPb4LETWmmr3iAEQktW
15,2205989,2017-06-04,global,0KKkJNfGyhkQ5aFogxQAPU
17,2171726,2017-06-04,global,3eR23VReFzcdmS7TYCrhCe
56,984787,2017-06-04,global,3NdDpSvN911VPGivFlV5d0
1,6649947,2017-06-05,global,5CtI0qwDJkDQGwXD1H1cLb
3,3785285,2017-06-05,global,7qiZfU4dY1lWllzX7mPBI3
4,3308277,2017-06-05,global,7KXjTSCq5nL1LoYtL7XAwS
5,3057430,2017-06-05,global,4iLqG9SeJSnt0cSPICSjxv
9,2646857,2017-06-05,global,4aWmUDTfIPGksMNLV2rQP2
10,2608778,2017-06-05,global,6RUKPb4LETWmmr3iAEQktW
18,2289015,2017-06-05,global,3eR23VReFzcdmS7TYCrhCe
19,2272802,2017-06-05,global,0KKkJNfGyhkQ5aFogxQAPU
55,1059064,2017-06-05,global,3NdDpSvN911VPGivFlV5d0
1,6750086,2017-06-06,global,5CtI0qwDJkDQGwXD1H1cLb
3,3870371,2017-06-06,global,7qiZfU4dY1lWllzX7mPBI3
4,3424350,2017-06-06,global,7KXjTSCq5nL1LoYtL7XAwS
5,3153031,2017-06-06,global,4iLqG9SeJSnt0cSPICSjxv
9,2673390,2017-06-06,global,4aWmUDTfIPGksMNLV2rQP2
10,2661267,2017-06-06,global,6RUKPb4LETWmmr3iAEQktW
17,2366043,2017-06-06,global,0KKkJNfGyhkQ5aFogxQAPU
19,2334298,2017-06-06,global,3eR23VReFzcdmS7TYCrhCe
57,1083249,2017-06-06,global,3NdDpSvN911VPGivFlV5d0
1,6846114,2017-06-07,global,5CtI0qwDJkDQGwXD1H1cLb
3,3999096,2017-06-07,global,7qiZfU4dY1lWllzX7mPBI3
4,3488329,2017-06-07,global,7KXjTSCq5nL1LoYtL7XAwS
5,3245754,2017-06-07,global,4iLqG9SeJSnt0cSPICSjxv
10,2705825,2017-06-07,global,4aWmUDTfIPGksMNLV2rQP2
11,2702831,2017-06-07,global,6RUKPb4LETWmmr3iAEQktW
17,2422719,2017-06-07,global,0KKkJNfGyhkQ5aFogxQAPU
19,2372712,2017-06-07,global,3eR23VReFzcdmS7TYCrhCe
57,1098828,2017-06-07,global,3NdDpSvN911VPGivFlV5d0
1,6867926,2017-06-08,global,5CtI0qwDJkDQGwXD1H1cLb
3,4023006,2017-06-08,global,7qiZfU4dY1lWllzX7mPBI3
4,3448823,2017-06-08,global,7KXjTSCq5nL1LoYtL7XAwS
5,3222279,2017-06-08,global,4iLqG9SeJSnt0cSPICSjxv
10,2712957,2017-06-08,global,4aWmUDTfIPGksMNLV2rQP2
12,2682091,2017-06-08,global,6RUKPb4LETWmmr3iAEQktW
17,2407515,2017-06-08,global,0KKkJNfGyhkQ5aFogxQAPU
19,2347094,2017-06-08,global,3eR23VReFzcdmS7TYCrhCe
59,1079306,2017-06-08,global,3NdDpSvN911VPGivFlV5d0
1,7303483,2017-06-09,global,5CtI0qwDJkDQGwXD1H1cLb
3,4177560,2017-06-09,global,7qiZfU4dY1lWllzX7mPBI3
5,3567590,2017-06-09,global,7KXjTSCq5nL1LoYtL7XAwS
6,3305455,2017-06-09,global,4iLqG9SeJSnt0cSPICSjxv
9,2911661,2017-06-09,global,4aWmUDTfIPGksMNLV2rQP2
13,2780096,2017-06-09,global,6RUKPb4LETWmmr3iAEQktW
17,2458550,2017-06-09,global,0KKkJNfGyhkQ5aFogxQAPU
20,2397818,2017-06-09,global,3eR23VReFzcdmS7TYCrhCe
54,1223130,2017-06-09,global,3NdDpSvN911VPGivFlV5d0
1,7377518,2017-06-10,global,5CtI0qwDJkDQGwXD1H1cLb
3,4150858,2017-06-10,global,7qiZfU4dY1lWllzX7mPBI3
5,3440601,2017-06-10,global,7KXjTSCq5nL1LoYtL7XAwS
6,3270366,2017-06-10,global,4iLqG9SeJSnt0cSPICSjxv
9,3037441,2017-06-10,global,4aWmUDTfIPGksMNLV2rQP2
13,2651469,2017-06-10,global,6RUKPb4LETWmmr3iAEQktW
19,2372126,2017-06-10,global,0KKkJNfGyhkQ5aFogxQAPU
20,2329056,2017-06-10,global,3eR23VReFzcdmS7TYCrhCe
58,1108899,2017-06-10,global,3NdDpSvN911VPGivFlV5d0
1,6423910,2017-06-11,global,5CtI0qwDJkDQGwXD1H1cLb
4,3607954,2017-06-11,global,7qiZfU4dY1lWllzX7mPBI3
5,3087812,2017-06-11,global,7KXjTSCq5nL1LoYtL7XAwS
6,2935208,2017-06-11,global,4iLqG9SeJSnt0cSPICSjxv
9,2614287,2017-06-11,global,4aWmUDTfIPGksMNLV2rQP2
13,2329884,2017-06-11,global,6RUKPb4LETWmmr3iAEQktW
19,2097060,2017-06-11,global,0KKkJNfGyhkQ5aFogxQAPU
23,2040360,2017-06-11,global,3eR23VReFzcdmS7TYCrhCe
57,984230,2017-06-11,global,3NdDpSvN911VPGivFlV5d0
1,6476673,2017-06-12,global,5CtI0qwDJkDQGwXD1H1cLb
4,3739064,2017-06-12,global,7qiZfU4dY1lWllzX7mPBI3
5,3260310,2017-06-12,global,7KXjTSCq5nL1LoYtL7XAwS
6,3149264,2017-06-12,global,4iLqG9SeJSnt0cSPICSjxv
12,2538889,2017-06-12,global,4aWmUDTfIPGksMNLV2rQP2
13,2494080,2017-06-12,global,6RUKPb4LETWmmr3iAEQktW
22,2177935,2017-06-12,global,0KKkJNfGyhkQ5aFogxQAPU
23,2145706,2017-06-12,global,3eR23VReFzcdmS7TYCrhCe
56,1060788,2017-06-12,global,3NdDpSvN911VPGivFlV5d0
1,6562817,2017-06-13,global,5CtI0qwDJkDQGwXD1H1cLb
4,3828268,2017-06-13,global,7qiZfU4dY1lWllzX7mPBI3
5,3311585,2017-06-13,global,7KXjTSCq5nL1LoYtL7XAwS
6,3235255,2017-06-13,global,4iLqG9SeJSnt0cSPICSjxv
12,2568502,2017-06-13,global,4aWmUDTfIPGksMNLV2rQP2
13,2550427,2017-06-13,global,6RUKPb4LETWmmr3iAEQktW
21,2222839,2017-06-13,global,0KKkJNfGyhkQ5aFogxQAPU
23,2197679,2017-06-13,global,3eR23VReFzcdmS7TYCrhCe
58,1074308,2017-06-13,global,3NdDpSvN911VPGivFlV5d0
1,6747103,2017-06-14,global,5CtI0qwDJkDQGwXD1H1cLb
4,3898999,2017-06-14,global,7qiZfU4dY1lWllzX7mPBI3
5,3351859,2017-06-14,global,7KXjTSCq5nL1LoYtL7XAwS
6,3332535,2017-06-14,global,4iLqG9SeJSnt0cSPICSjxv
12,2658782,2017-06-14,global,4aWmUDTfIPGksMNLV2rQP2
13,2617333,2017-06-14,global,6RUKPb4LETWmmr3iAEQktW
20,2257563,2017-06-14,global,0KKkJNfGyhkQ5aFogxQAPU
21,2251848,2017-06-14,global,3eR23VReFzcdmS7TYCrhCe
59,1087047,2017-06-14,global,3NdDpSvN911VPGivFlV5d0
1,6750528,2017-06-15,global,5CtI0qwDJkDQGwXD1H1cLb
4,3897491,2017-06-15,global,7qiZfU4dY1lWllzX7mPBI3
5,3331269,2017-06-15,global,7KXjTSCq5nL1LoYtL7XAwS
6,3300137,2017-06-15,global,4iLqG9SeJSnt0cSPICSjxv
12,2686964,2017-06-15,global,4aWmUDTfIPGksMNLV2rQP2
13,2622461,2017-06-15,global,6RUKPb4LETWmmr3iAEQktW
21,2250859,2017-06-15,global,3eR23VReFzcdmS7TYCrhCe
22,2243239,2017-06-15,global,0KKkJNfGyhkQ5aFogxQAPU
60,1072454,2017-06-15,global,3NdDpSvN911VPGivFlV5d0
1,7024803,2017-06-16,global,5CtI0qwDJkDQGwXD1H1cLb
4,4057728,2017-06-16,global,7qiZfU4dY1lWllzX7mPBI3
5,3393993,2017-06-16,global,7KXjTSCq5nL1LoYtL7XAwS
7,3306979,2017-06-16,global,4iLqG9SeJSnt0cSPICSjxv
11,2812560,2017-06-16,global,4aWmUDTfIPGksMNLV2rQP2
13,2718243,2017-06-16,global,6RUKPb4LETWmmr3iAEQktW
20,2296366,2017-06-16,global,0KKkJNfGyhkQ5aFogxQAPU
21,2291119,2017-06-16,global,3eR23VReFzcdmS7TYCrhCe
64,1076554,2017-06-16,global,3NdDpSvN911VPGivFlV5d0
1,7236224,2017-06-17,global,5CtI0qwDJkDQGwXD1H1cLb
4,4065740,2017-06-17,global,7qiZfU4dY1lWllzX7mPBI3
6,3259164,2017-06-17,global,4iLqG9SeJSnt0cSPICSjxv
7,3258334,2017-06-17,global,7KXjTSCq5nL1LoYtL7XAwS
10,2950861,2017-06-17,global,4aWmUDTfIPGksMNLV2rQP2
14,2629304,2017-06-17,global,6RUKPb4LETWmmr3iAEQktW
22,2272296,2017-06-17,global,0KKkJNfGyhkQ5aFogxQAPU
23,2242502,2017-06-17,global,3eR23VReFzcdmS7TYCrhCe
68,995066,2017-06-17,global,3NdDpSvN911VPGivFlV5d0
1,6266695,2017-06-18,global,5CtI0qwDJkDQGwXD1H1cLb
4,3534076,2017-06-18,global,7qiZfU4dY1lWllzX7mPBI3
7,2914569,2017-06-18,global,4iLqG9SeJSnt0cSPICSjxv
8,2851033,2017-06-18,global,7KXjTSCq5nL1LoYtL7XAwS
11,2574886,2017-06-18,global,4aWmUDTfIPGksMNLV2rQP2
15,2305371,2017-06-18,global,6RUKPb4LETWmmr3iAEQktW
21,1997253,2017-06-18,global,0KKkJNfGyhkQ5aFogxQAPU
23,1968937,2017-06-18,global,3eR23VReFzcdmS7TYCrhCe
66,897094,2017-06-18,global,3NdDpSvN911VPGivFlV5d0
1,6331128,2017-06-19,global,5CtI0qwDJkDQGwXD1H1cLb
5,3614240,2017-06-19,global,7qiZfU4dY1lWllzX7mPBI3
7,3148654,2017-06-19,global,4iLqG9SeJSnt0cSPICSjxv
8,3056910,2017-06-19,global,7KXjTSCq5nL1LoYtL7XAwS
14,2515445,2017-06-19,global,4aWmUDTfIPGksMNLV2rQP2
16,2451937,2017-06-19,global,6RUKPb4LETWmmr3iAEQktW
22,2066816,2017-06-19,global,0KKkJNfGyhkQ5aFogxQAPU
25,2062946,2017-06-19,global,3eR23VReFzcdmS7TYCrhCe
65,985434,2017-06-19,global,3NdDpSvN911VPGivFlV5d0
1,6469308,2017-06-20,global,5CtI0qwDJkDQGwXD1H1cLb
5,3664382,2017-06-20,global,7qiZfU4dY1lWllzX7mPBI3
7,3200234,2017-06-20,global,4iLqG9SeJSnt0cSPICSjxv
8,3115606,2017-06-20,global,7KXjTSCq5nL1LoYtL7XAwS
14,2574623,2017-06-20,global,4aWmUDTfIPGksMNLV2rQP2
16,2475220,2017-06-20,global,6RUKPb4LETWmmr3iAEQktW
26,2095070,2017-06-20,global,0KKkJNfGyhkQ5aFogxQAPU
27,2087848,2017-06-20,global,3eR23VReFzcdmS7TYCrhCe
64,998807,2017-06-20,global,3NdDpSvN911VPGivFlV5d0
1,6531189,2017-06-21,global,5CtI0qwDJkDQGwXD1H1cLb
5,3663649,2017-06-21,global,7qiZfU4dY1lWllzX7mPBI3
7,3228358,2017-06-21,global,4iLqG9SeJSnt0cSPICSjxv
8,3059231,2017-06-21,global,7KXjTSCq5nL1LoYtL7XAwS
14,2609492,2017-06-21,global,4aWmUDTfIPGksMNLV2rQP2
16,2498172,2017-06-21,global,6RUKPb4LETWmmr3iAEQktW
24,2122149,2017-06-21,global,0KKkJNfGyhkQ5aFogxQAPU
25,2092591,2017-06-21,global,3eR23VReFzcdmS7TYCrhCe
66,994395,2017-06-21,global,3NdDpSvN911VPGivFlV5d0
1,6604782,2017-06-22,global,5CtI0qwDJkDQGwXD1H1cLb
5,3710694,2017-06-22,global,7qiZfU4dY1lWllzX7mPBI3
7,3232299,2017-06-22,global,4iLqG9SeJSnt0cSPICSjxv
9,2919996,2017-06-22,global,7KXjTSCq5nL1LoYtL7XAwS
14,2660789,2017-06-22,global,4aWmUDTfIPGksMNLV2rQP2
16,2516315,2017-06-22,global,6RUKPb4LETWmmr3iAEQktW
23,2104033,2017-06-22,global,0KKkJNfGyhkQ5aFogxQAPU
26,2091469,2017-06-22,global,3eR23VReFzcdmS7TYCrhCe
66,989062,2017-06-22,global,3NdDpSvN911VPGivFlV5d0
1,6970476,2017-06-23,global,5CtI0qwDJkDQGwXD1H1cLb
5,3898574,2017-06-23,global,7qiZfU4dY1lWllzX7mPBI3
7,3247752,2017-06-23,global,4iLqG9SeJSnt0cSPICSjxv
11,2896306,2017-06-23,global,7KXjTSCq5nL1LoYtL7XAwS
12,2889683,2017-06-23,global,4aWmUDTfIPGksMNLV2rQP2
16,2613153,2017-06-23,global,6RUKPb4LETWmmr3iAEQktW
22,2170806,2017-06-23,global,0KKkJNfGyhkQ5aFogxQAPU
25,2146069,2017-06-23,global,3eR23VReFzcdmS7TYCrhCe
74,966299,2017-06-23,global,3NdDpSvN911VPGivFlV5d0
1,6687684,2017-06-24,global,5CtI0qwDJkDQGwXD1H1cLb
5,3720844,2017-06-24,global,7qiZfU4dY1lWllzX7mPBI3
8,3035440,2017-06-24,global,4iLqG9SeJSnt0cSPICSjxv
10,2833917,2017-06-24,global,4aWmUDTfIPGksMNLV2rQP2
13,2687515,2017-06-24,global,7KXjTSCq5nL1LoYtL7XAwS
17,2405998,2017-06-24,global,6RUKPb4LETWmmr3iAEQktW
21,2083690,2017-06-24,global,0KKkJNfGyhkQ5aFogxQAPU
26,1981328,2017-06-24,global,3eR23VReFzcdmS7TYCrhCe
78,877158,2017-06-24,global,3NdDpSvN911VPGivFlV5d0
1,5726052,2017-06-25,global,5CtI0qwDJkDQGwXD1H1cLb
5,3235343,2017-06-25,global,7qiZfU4dY1lWllzX7mPBI3
7,2661009,2017-06-25,global,4iLqG9SeJSnt0cSPICSjxv
10,2439578,2017-06-25,global,4aWmUDTfIPGksMNLV2rQP2
11,2400391,2017-06-25,global,7KXjTSCq5nL1LoYtL7XAwS
16,2124728,2017-06-25,global,6RUKPb4LETWmmr3iAEQktW
22,1822988,2017-06-25,global,0KKkJNfGyhkQ5aFogxQAPU
27,1710827,2017-06-25,global,3eR23VReFzcdmS7TYCrhCe
73,795054,2017-06-25,global,3NdDpSvN911VPGivFlV5d0
1,5966378,2017-06-26,global,5CtI0qwDJkDQGwXD1H1cLb
5,3452529,2017-06-26,global,7qiZfU4dY1lWllzX7mPBI3
8,2978084,2017-06-26,global,4iLqG9SeJSnt0cSPICSjxv
11,2587689,2017-06-26,global,7KXjTSCq5nL1LoYtL7XAwS
14,2457611,2017-06-26,global,4aWmUDTfIPGksMNLV2rQP2
16,2361923,2017-06-26,global,6RUKPb4LETWmmr3iAEQktW
22,1946533,2017-06-26,global,0KKkJNfGyhkQ5aFogxQAPU
29,1845821,2017-06-26,global,3eR23VReFzcdmS7TYCrhCe
73,877807,2017-06-26,global,3NdDpSvN911VPGivFlV5d0
1,5976971,2017-06-27,global,5CtI0qwDJkDQGwXD1H1cLb
5,3481119,2017-06-27,global,7qiZfU4dY1lWllzX7mPBI3
8,3013863,2017-06-27,global,4iLqG9SeJSnt0cSPICSjxv
11,2625322,2017-06-27,global,7KXjTSCq5nL1LoYtL7XAwS
14,2444047,2017-06-27,global,4aWmUDTfIPGksMNLV2rQP2
17,2380457,2017-06-27,global,6RUKPb4LETWmmr3iAEQktW
24,1976454,2017-06-27,global,0KKkJNfGyhkQ5aFogxQAPU
